node_id,latitude,longitude,station_name
123000175,37.507652,127.128115,오금동대림아파트
123000172,37.50603417,127.1310601,오금공원사거리
123000170,37.50615316,127.13545,송파레미니스후문
104000096,37.530442,127.074911,신자초등학교앞
104000168,37.53355053,127.0747506,제일은행사거리
104000118,37.53394696,127.0734067,자양우성아파트앞
104000119,37.53457909,127.0711714,자양고교앞
104000109,37.53523371,127.0689474,신양초등학교앞
104000110,37.536091,127.068908,뚝도변전소앞
104000111,37.53856525,127.0701692,광진문화예술회관
104000139,37.540822,127.071248,건대입구역사거리.건대병원
104000141,37.54590439,127.0735882,어린이대공원역.화양천주교회
104000138,37.546807,127.075148,어린이대공원역3번출구
104000290,37.545273,127.079592,어린이회관
104000051,37.544998,127.084305,구의사거리.광진소방서앞
104000057,37.544713,127.089012,래미안구의파크스위트
104000071,37.5433927,127.09321,올림픽대교북단사거리
123000143,37.526842,127.1187,풍납동극동.쌍용아파트
124000196,37.529145,127.120115,강동구청역농협중앙회
124000170,37.529925,127.122567,강동구청
124000172,37.52855966,127.125423,강동보건소건너
124000174,37.527221,127.128557,한양수자인아파트
124000119,37.52477282,127.1291706,JYP엔터테인먼트.윤선생영어교실
123000144,37.52220315,127.131378,서울체육중.고등학교
123000153,37.519734,127.133004,보성중고등학교
123000154,37.51671779,127.1308989,올림픽공원역
123000156,37.513298,127.1286,올림픽공원테니스장
123000141,37.50955878,127.1240112,방이동대림코오롱아파트
123000139,37.511615,127.12188,신구블레스밸리
123000129,37.51187,127.119108,방이초등학교
123000130,37.510113,127.118048,방이시장입구
123000300,37.50820966,127.1161985,서울방이동고분군
123000131,37.50951307,127.1139246,방이우체국
123000125,37.51067944,127.1116742,송파나루역
123000126,37.513352,127.107792,송파구청.방이맛골
123000043,37.51401,127.101538,잠실역8번출구
123000044,37.51460655,127.0994435,잠실역7번출구
123000507,37.52010715,127.0951336,잠실대교전망쉼터
104000101,37.53212015,127.0858514,자양동잠실대교북단
104000094,37.53219224,127.084608,자양하늘채베르아파트앞
104000092,37.53157273,127.0814131,국민은행자양지점앞
104000090,37.53275,127.077319,자양미소약국.자양골목시장
104000116,37.530768,127.074922,신자초등학교앞
100000184,37.58287013,126.9738378,청와대분수대앞
100000183,37.57677167,126.9743664,국립고궁박물관.경복궁서문
100000009,37.58516,126.970884,경복고교
100000343,37.57617809,126.9715056,경복궁역
100000019,37.576162,126.971415,경복궁역1번출구
100000170,37.57620122,126.9702965,적선동
100000173,37.5751752,126.9680484,사직단
100000018,37.57513553,126.9679907,사직단.어린이도서관
121000167,37.465494,126.988314,전원마을.남태령역2번출구
121000166,37.47507949,126.9820179,사당역3번출구
121000165,37.479003,126.98209,사당역
121000533,37.4823317,126.9820742,이수역
121000532,37.4875479,126.9823185,총신대입구역.남성사계시장입구앞
121000531,37.49043723,126.9827418,경문고등학교
121000530,37.4932972,126.982748,정금마을
121000149,37.49661979,126.9833194,이수교
121000024,37.501735,126.98907,구반포역.세화고등학교
121000022,37.503052,126.994697,신반포역.세화여중고
121000020,37.505843,127.003922,고속터미널
121000135,37.50626419,127.0093531,고속터미널
121000142,37.50170172,127.011583,반포미도아파트앞
121000057,37.496385,127.013,법조단지
121000027,37.494022,127.01538,지하철2호선교대역2
121000028,37.49545694,127.020216,서초동유원아파트
121000038,37.49665727,127.0240036,롯데칠성
122000184,37.49829745,127.0290968,강남역1번출구.역삼세무서
122000185,37.49949,127.033598,역삼역.포스코타워역삼
122000178,37.501505,127.036765,역삼역7번출구.GS타워
122000166,37.506356,127.034549,차병원
122000045,37.50847832,127.0335056,언주역3번출구
122000046,37.51144604,127.0321076,논현고개
122000032,37.51515813,127.030375,학동역
122000033,37.51856649,127.0287813,강남을지병원
122000024,37.52029789,127.0308206,언북중학교입구
122000025,37.52157901,127.0349369,제일은행.호림아트센터앞
122000026,37.52255572,127.0381007,영동119안전센터
122000082,37.523668,127.04417,차병원차움
122000065,37.524522,127.051348,청담동주민센터
104000127,37.536723,127.061193,영동대교북단
104000123,37.53950299,127.0626913,노룬산시장
104000124,37.54082688,127.0672789,건대입구역6번출구
104000137,37.54089575,127.0681673,건대입구역1번출구
103000110,37.541263,127.063275,서울효사랑병원
103000091,37.53969986,127.0622986,경수중학교
103000090,37.536945,127.060742,영동대교북단
122000064,37.524615,127.049332,청담동주민센터
122000077,37.5240778,127.0443867,농협앞
122000059,37.522898,127.037602,씨네시티앞
122000651,37.52203,127.034595,도산공원사거리
122000050,37.52069983,127.030625,신사동교회
122000013,37.518221,127.028629,강남을지병원
122000014,37.51478423,127.0301679,학동역
122000019,37.51025653,127.0323028,논현동고개
122000324,37.50795302,127.0333617,언주역2번출구.차병원사거리
122000165,37.50553234,127.0344861,차병원
122000179,37.501542,127.036385,역삼역6번출구
122000180,37.500428,127.034735,역삼역4번출구
122000181,37.49881,127.029558,강남역12번출구
121000091,37.497784,127.0266041,강남역.강남역사거리
121000092,37.49657912,127.0227753,서초동진흥아파트
121000093,37.49575,127.01977,서초동유원아파트
121000094,37.49447257,127.0158387,지하철2호선교대역4출구
121000095,37.49628501,127.0132447,법조단지
121000121,37.49966282,127.0124492,디에이치반포라클라스
121000123,37.50279745,127.0116013,삼호가든사거리.반포도서관
121000019,37.506295,127.005137,고속터미널
121000021,37.50345786,126.9956954,신반포역.세화여중고
121000023,37.50203716,126.9899766,구반포역.세화고등학교
119000289,37.49755505,126.9833117,갯마을앞
119000288,37.49423389,126.9826144,정금마을.방배경찰서
119000287,37.49159468,126.9825871,경문고교.배나무골앞
119000286,37.48821683,126.9822244,총신대입구역.남성사계시장입구앞
119000285,37.48322737,126.9819451,사당동우체국앞
119000284,37.48067903,126.9818146,방배노인종합복지관
120000059,37.47554085,126.981359,사당역4번출구
120000060,37.472373,126.98253,남현동홈플러스앞
120000061,37.46557,126.987784,남태령역
111000907,37.591802,126.88381,은평공영차고지
111000001,37.58958074,126.8840903,덕은교.은평차고지앞
111000003,37.585759,126.888672,수색교
111000005,37.58322303,126.893238,수색역앞
111000007,37.579047,126.900505,디지털미디어시티역
112000129,37.57803995,126.9048029,증산교앞
111000085,37.5805913,126.9063881,증산종합시장.증산중학교입구
111000086,37.583681,126.9096815,증산역.증산동주민센터
111000327,37.58622944,126.9122782,연서중학교입구
111000087,37.58809438,126.9130845,와산교
111000088,37.591681,126.913892,새절역.숭실고입구
111000074,37.59073228,126.9161468,응암오거리
111000076,37.587477,126.920307,응암초등학교
112000137,37.584667,126.923595,명지전문대.충암중고등학교
112000135,37.58256,126.925698,명지중고등학교
112000134,37.580847,126.927408,명지대입구.서울무용센터
112000132,37.578217,126.929983,홍연2교현대교통종점
112000130,37.577152,126.932553,연희지하차도
112000072,37.575229,126.935243,서대문자연사박물관입구
112000070,37.57247739,126.9352093,한성화교중고교.서대문소방서
112000352,37.56972,126.93303,연희초등학교
112000068,37.567933,126.93161,연희3거리
112000066,37.565947,126.930035,연희교차로
113000135,37.56252217,126.927541,연남동
113000414,37.557325,126.924317,홍대입구역
113000413,37.55417248,126.9200217,서교동
113000412,37.54954591,126.9137991,합정역
118000088,37.53492539,126.8994546,당산119안전센터.당산역
118000089,37.533022,126.903388,당산역삼성래미안아파트
118000040,37.529082,126.905597,삼환아파트
118000036,37.52453053,126.9051549,신화병원
118000035,37.521318,126.904785,영등포시장역4번출구
118000032,37.5183573,126.9053991,경방타임스퀘어.신세계백화점
118000033,37.52007107,126.9030257,김안과병원
118000019,37.52185521,126.905199,영등포시장역3번출구
118000037,37.52489489,126.9055402,신화병원
118000041,37.529032,126.905958,당산푸르지오아파트
118000090,37.53318971,126.9035824,당산역삼성래미안아파트
118000087,37.534729,126.900525,당산역
113000423,37.55363674,126.9195816,서교동
113000422,37.556641,126.923466,홍대입구역
112000064,37.56262335,126.9279552,연희동대우아파트
112000065,37.5657,126.930163,연희교차로
112000067,37.56786646,126.9319225,연희3거리
112000337,37.56995703,126.9335746,연희초등학교
112000069,37.57230089,126.9354133,한성화교중고교.서대문소방서
112000071,37.575177,126.935406,서대문자연사박물관입구
112000131,37.577503,126.932202,연희지하차도
112000133,37.578402,126.930207,홍연2교현대교통종점
112000175,37.580458,126.928147,명지대입구.신원지벤스타
112000136,37.582933,126.925685,명지중고등학교
112000138,37.584668,126.923958,명지전문대.충암중고등학교
111000067,37.58707937,126.921124,응암초등학교
111000069,37.59073618,126.9165522,응암오거리
111000081,37.59069601,126.913395,새절역
111000082,37.58788955,126.9126986,와산교
111000328,37.58617137,126.911754,연서중학교입구
111000274,37.58375461,126.9093224,증산역.증산동주민센터
111000084,37.580827,126.90615,증산종합시장.증산중학교입구
111000008,37.578622,126.901345,디지털미디어시티역
111000006,37.583047,126.894103,수색역앞
111000004,37.584698,126.89018,수색교
111000002,37.58919899,126.8848376,덕은교.은평차고지앞
111000468,37.59133871,126.8832625,은평공영차고지(가상)
100000419,37.576715,126.974305,경복궁역(효자로입구)
100000415,37.578928,126.973979,국립고궁박물관
100000416,37.582971,126.973762,청와대
100000417,37.583126,126.979657,춘추문
100000418,37.579407,126.97959,경복궁.국립민속박물관
100000420,37.57626474,126.9744334,효자로입구(가상)
101000331,37.55974,126.989289,남산예장버스환승주차장
101000053,37.560902,126.99241,퇴계로3가.한옥마을.한국의집
101000054,37.561238,126.994728,충무로역2번출구.대한극장앞
101000103,37.56238041,126.999966,퇴계로5가
101000293,37.5601745,127.0025921,장충문화체육센터.권기옥활동터
101000117,37.558362,127.005445,동대입구역.장충동
101000106,37.551535,127.000752,국립극장.반얀트리호텔
101000149,37.55069862,126.9988218,남산북측순환로입구
102000226,37.551016,126.991197,남산서울타워
102000316,37.55234367,126.9818462,남산도서관
101000111,37.555737,126.980093,백범광장
101000265,37.55662674,126.9767113,힐튼호텔
101000029,37.558873,126.976,남대문시장악세사리전문상가
101000033,37.562197,126.976443,시청앞
101000039,37.56836329,126.9773647,서울신문사
100000023,37.57220974,126.9774187,KT광화문지사
100000104,37.57579898,126.9841344,안국역6번출구.인사동
100000413,37.57131917,126.9874286,남인사마당
100000004,37.56857927,126.9876131,종로2가.삼일교
101000001,37.56498481,126.9875299,남대문세무서
100000022,37.57557679,126.9787471,경복궁
101000051,37.56093,126.984362,퇴계로2가.명동역5번출구
101000032,37.5612915,126.9786225,북창동.남대문시장
102000073,37.552282,126.980835,남산도서관.용산도서관
101000031,37.56119108,126.9800598,남대문시장
101000050,37.560657,126.984917,명동역4번출구
101000101,37.56340113,127.0039011,퇴계로6가
101000166,37.564402,127.009677,광희문.광희동사거리
101000078,37.56501789,127.0147409,충무아트센터.스포츠센터.중부소방서
101000085,37.562798,127.015095,신당동떡볶이타운.중구여성플라자
101000088,37.5592574,127.0130317,장충초등학교.청구역
101000089,37.555794,127.011043,약수역2번출구.가온도서관
108000014,37.662647,127.012719,우이동도선사입구.북한산우이역
108000015,37.660809,127.013424,우이동성원아파트
109000115,37.65745933,127.0150062,쌍문동청한빌라
109000117,37.65721824,127.0191018,쌍문동우이빌라
109000119,37.657406,127.023049,초당초등학교
109000121,37.65740463,127.0242706,방학동우성아파트
109900046,37.6575159,127.0264128,청구아파트
109000125,37.65764777,127.0289335,쌍문동성원아파트
109000127,37.657838,127.031452,쌍문동한양.현대아파트
109000129,37.658051,127.034792,쌍문동삼익금호1차아파트
109000131,37.657248,127.03753,도봉구보건소앞
109000013,37.65455985,127.0381737,도봉구민회관.도봉문화원
109000015,37.64881742,127.0347687,쌍문역
109000017,37.645293,127.0326524,우이1교앞
108000001,37.641345,127.029165,수유3동우체국
108000378,37.63828952,127.0258704,수유역.강북구청
108000003,37.63653249,127.023995,수유역
108000005,37.63122621,127.024172,수유시장.성신여대미아캠퍼스앞
108000007,37.62486968,127.0266493,미아역.신일중고
108000009,37.61971409,127.0287194,도봉세무서.성북시장
108000011,37.61376212,127.0299325,미아사거리역
107000058,37.60588272,127.0311379,성가복지병원
107000060,37.60143263,127.0330444,종암사거리입구
107000062,37.59941526,127.0341075,종암동주민센터
107000064,37.59480527,127.0356812,숭례초교
107000066,37.58856369,127.0348108,고대앞
107000067,37.58513594,127.0316105,우신향병원
107000068,37.582482,127.029065,안암오거리
107000069,37.57970665,127.0250277,대광초교
100000147,37.575695,127.022841,신설동로터리
100000367,37.57428153,127.0195286,동묘앞
100000365,37.572102,127.012453,동대문역.흥인지문
100000397,37.57112723,127.0057137,종로6가.동대문종합시장
100000395,37.570931,126.999606,종로5가.광장시장
100000393,37.570637,126.995396,종로4가.종묘
100000391,37.57036054,126.9899878,종로3가.탑골공원
100000389,37.570238,126.986536,종로2가
100000387,37.570271,126.98163,종로1가
100000385,37.57026794,126.9778895,광화문
100000028,37.570023,126.971248,서울역사박물관.강북삼성병원
100000376,37.56814593,126.9686005,강북삼성병원.경교장
112000169,37.563413,126.968395,경찰청
101000036,37.56319014,126.9746522,시청서소문2청사
100000386,37.57014825,126.9810661,종로1가
100000388,37.57017,126.984991,종로2가
100000390,37.57025677,126.989269,종로3가.탑골공원
100000392,37.570507,126.9947219,종로4가.종묘
100000394,37.570787,126.999061,종로5가.광장시장
100000396,37.57101,127.004464,종로6가.동대문종합시장
100000398,37.572449,127.013813,동대문역.흥인지문
100000366,37.57385218,127.0185893,동묘앞
105000552,37.57663033,127.0233167,신설동역1번출구
105000092,37.57977772,127.0255621,대광고등학교앞
105000091,37.582468,127.029893,안암오거리
105000090,37.585725,127.032383,우신향병원
105000089,37.588138,127.03468,고려대학교앞
107000065,37.59439692,127.0361702,숭례초등학교
107000063,37.598373,127.034953,종암동주민센터
107000061,37.601095,127.033673,종암사거리입구
107000059,37.605922,127.03153,성가복지병원
108000012,37.61289431,127.0302131,미아사거리역
108000010,37.61883721,127.0292481,도봉세무서.성북시장
108000008,37.62430924,127.0270667,미아역.신일중고
108000006,37.63034517,127.0246442,수유시장.성신여대미아캠퍼스앞
108000004,37.637582,127.025327,수유역.강북구청
108000002,37.640892,127.02883,수유3동우체국
109000018,37.644652,127.03242,우이1교앞
109000016,37.64807141,127.0344601,쌍문역
109000014,37.653968,127.037977,도봉구민회관.도봉문화원
109000132,37.65743898,127.0375892,도봉구보건소앞
109000130,37.65825142,127.0345433,쌍문동금호1차삼익아파트
109000128,37.65800038,127.0313206,쌍문동현대.한양아파트
109000126,37.657845,127.028738,쌍문동성원아파트
109900076,37.65771501,127.0265443,청구아파트
109000122,37.657656,127.0251,방학동우성.청구아파트
109000120,37.657531,127.022295,초당초등학교
109000118,37.657407,127.01802,쌍문동우이빌라
109000116,37.657732,127.014762,쌍문동청한빌라
109000236,37.658907,127.013997,동아운수앞
108000016,37.662045,127.013357,우이동성원아파트
110000093,37.659298,127.064485,온곡중학교.노원중앙도서관
110000108,37.657616,127.065995,상계초등학교
110000110,37.656087,127.061986,노원역9번출구
110000144,37.651943,127.061033,상계주공3단지
110000145,37.649375,127.061738,상계주공2단지
110000146,37.647297,127.062782,상계주공1단지
110000271,37.645358,127.062874,어린이교통공원
110000148,37.6452861,127.0595368,마들근린공원.노원에코센터
109000191,37.646105,127.05361,창동주공17단지
109000156,37.64530574,127.0480755,창동주공4단지
109000159,37.64421251,127.0440281,도봉문화정보도서관
109000161,37.64162849,127.0407269,창림초교창동신창아파트앞
109000163,37.6404,127.039542,국립현대미술관창동레지던시
109000242,37.63926,127.038458,신창.창동시장
109000165,37.63758839,127.036931,창동서울탁주앞
108000064,37.636125,127.03503,번동사거리
108000062,37.635428,127.031872,북부시장입구
108000060,37.63514335,127.0286868,강북경찰서입구
108000179,37.634925,127.024917,수유사거리
107000001,37.60690619,127.0282093,길음2동주민센터
107000003,37.60375024,127.0242689,길음뉴타운
107000005,37.5988113,127.0217091,미아리고개.미아리예술극장
107000007,37.59374328,127.0181314,돈암사거리.성신여대입구
107000009,37.58996484,127.0093351,삼선교.한성대학교
100000005,37.586243,127.001744,혜화동로터리.여운형활동터
100000003,37.582581,126.998251,명륜3가.성대입구
100000002,37.579433,126.996522,창경궁.서울대학교병원
100000122,37.575912,127.000807,현대그룹빌딩
100000129,37.57593729,127.0032708,이화동(이화장)
100000119,37.57402235,127.0062788,충신동
100000118,37.57172624,127.0084126,동대문
100000109,37.57287901,127.0021442,종로5가.효제초등학교
100000108,37.5745,127.00223,종로5가.효제동.김상옥의거터
100000123,37.578043,127.002437,방송통신대.이화장
100000124,37.58111949,127.0022769,혜화역2번출구.마로니에공원
100000133,37.58453294,127.0015562,혜화역.동성중고(장면총리가옥)
107000010,37.5893633,127.0082049,삼선교.한성대학교.조소앙활동터
107000008,37.593251,127.017684,돈암사거리.성신여대입구
107000006,37.597921,127.0218209,미아리고개.미아리예술극장
107000004,37.603112,127.023443,길음뉴타운
107000002,37.60611,127.02747,길음2동주민센터
108000178,37.63462,127.024333,수유사거리
108000061,37.634985,127.029118,강북경찰서입구
108000063,37.63517326,127.0322955,북부시장입구
108000065,37.635633,127.03451,번동사거리
109000164,37.637708,127.037383,창동서울탁주앞
109000241,37.63884671,127.0384761,창동.신창시장
109000162,37.63985019,127.0394443,국립현대미술관창동레지던시
109000160,37.64153557,127.0410384,창림초교창동신창아파트앞
109000158,37.644087,127.044358,도봉문화정보도서관
109000155,37.6451,127.048225,창동주공4단지
109000190,37.64574121,127.0537657,창동주공17단지
110000147,37.64505,127.059495,마들근린공원.노원에코센터
110000289,37.646265,127.063757,중계역1번출구
110000157,37.64801824,127.0628821,백병원
110000156,37.65077523,127.0617647,상계주공4단지
110000155,37.65318414,127.0611445,상계주공6단지
110000111,37.656202,127.063365,노원역1번출구
110000109,37.658106,127.0659,상계초등학교
110000391,37.627217,127.05038,삼화상운
107000095,37.62321836,127.0503746,월계2교.참누리아파트
107000097,37.619952,127.052958,광운초교앞
107000522,37.618894,127.052473,장위래미안아파트
107000130,37.617995,127.051061,꿈의숲아이파크아파트
107000132,37.617257,127.049918,장곡초교사거리
107000197,37.61620243,127.0485302,장곡초교
107000186,37.6138829,127.0487689,청소년문화누림센터
107000184,37.613943,127.046111,장위1동치안센터
107000182,37.613973,127.043464,장위1동주민센터
107000180,37.61438,127.040918,장위동고개
107000516,37.61373132,127.0390305,장위동입구
108000101,37.61199777,127.0354112,창문여고앞
108000102,37.610022,127.031828,숭곡초등학교입구
107000085,37.59061071,127.0143473,삼선동주민센터
107000087,37.588152,127.017432,성북구청.성북경찰서
107000089,37.58585142,127.0189209,보문역
107000091,37.58239632,127.0207962,보문동성당
107000093,37.5804515,127.0218635,보문동주민센터
100000379,37.569515,126.97076,서울역사박물관.경희궁앞
112000399,37.56247642,126.9692243,경찰청.동북아역사재단
101000027,37.55841953,126.9740437,숭례문
101000114,37.56093942,126.9785804,남대문시장앞.이회영활동터
101000043,37.562885,126.982008,롯데영프라자
101000040,37.56783904,126.9828659,우리은행종로지점
107000094,37.580047,127.022377,보문동주민센터
107000092,37.58239897,127.0211155,보문동성당
107000090,37.584875,127.01977,보문역
107000088,37.58860541,127.0172299,성북구청.성북경찰서
107000086,37.59069177,127.0147154,삼선동주민센터
107000011,37.609848,127.03204,숭곡초교입구
107000012,37.61185059,127.03582,창문여고
107000179,37.6142455,127.0406506,장위동고개
107000181,37.61386179,127.0427869,장위1동주민센터
107000183,37.613833,127.045172,장위1동치안센터
107000185,37.613592,127.048435,청소년문화누림센터
107000198,37.61611957,127.0487985,장곡초교
107000131,37.617145,127.050007,장곡초교사거리
107000129,37.618015,127.051383,꿈의숲아이파크아파트
107000521,37.618853,127.05266,장위래미안아파트
107000098,37.620285,127.053112,광운초교
107000096,37.623825,127.050133,월계2교
110000656,37.62626,127.05156,월계주공1단지아파트앞
108000106,37.645667,127.006839,강북청소년수련관
108000372,37.64621004,127.0079439,무량사입구
108000108,37.646899,127.009145,국립4.19민주묘지
108000023,37.64803,127.013707,국립4.19민주묘지입구사거리
108000032,37.64503338,127.0155272,인수동장미원
108000034,37.64188,127.016555,가오리역
108000046,37.63650893,127.0171141,우이초등학교
108000068,37.63334035,127.0174697,수유보건지소
108000070,37.62985885,127.0177651,빨래골입구.수유1동주민센터
108000072,37.62529479,127.018224,롯데마트삼양점.래미안1차아파트
108000074,37.623249,127.018997,삼양초등학교
108000076,37.62182995,127.0201741,삼양사거리역
108000078,37.6180883,127.021308,삼양동사거리
108000080,37.61545969,127.0221104,송천초등학교.미아뉴타운입구
107000081,37.61153187,127.022039,미아초교
107000083,37.607288,127.023531,길음동동부아파트
100000102,37.57453251,126.9973383,원남동
100000151,37.5694708,126.9977438,광장시장
101000065,37.5647746,126.9981401,중구청앞.덕수중학교
101000055,37.56203716,126.9964922,충무로역8번출구.대한극장앞
101000052,37.56125082,126.9917772,퇴계로3가.한옥마을.한국의집
101000335,37.560988,126.985336,퇴계로2가.명동역7번출구
101000023,37.55877131,126.9737376,숭례문.한국일보
101000005,37.55538899,126.9727238,서울역버스환승센터
101000069,37.56582435,127.0025946,을지로5가
101000068,37.56796085,127.0024045,방산시장.훈련원종합체육관
100000116,37.5705596,127.0021827,종로5가역6번출구
107000033,37.60187443,127.0245753,돈암동삼성아파트입구
107000084,37.608022,127.023455,길음동동부아파트
107000082,37.61088662,127.0224658,미아초교
108000081,37.61409631,127.0223139,송천초등학교.미아뉴타운입구
108000079,37.61853341,127.0214576,삼양동사거리
108000077,37.62151722,127.0205867,삼양사거리역
108000075,37.623407,127.019088,삼양초등학교
108000073,37.62547,127.01844,롯데마트삼양점.래미안1차아파트
108000071,37.630007,127.017982,빨래골입구.서울수유초등학교
108000069,37.63325388,127.0177048,수유보건지소
108000047,37.63681,127.017357,우이초등학교
108000035,37.64168058,127.0168114,가오리역
108000033,37.64459989,127.0159997,인수동장미원
108000022,37.648147,127.013448,국립4.19민주묘지입구사거리
108000109,37.64695,127.008957,국립4.19민주묘지
108000371,37.646323,127.007842,무량사입구
108000107,37.645786,127.006806,강북청소년수련관
110000399,37.66027786,127.0637357,7단지영업소
110000089,37.6607334,127.0628214,상계10동우체국
110000084,37.66034356,127.0586795,대림아파트상가
110000086,37.65733803,127.0595396,도봉면허시험장
110000265,37.644069,127.064373,중계역
110000266,37.63939116,127.0664181,노원구민의전당
110000346,37.636803,127.067613,하계역
110000347,37.63407882,127.0688041,하계장미아파트
110000060,37.628345,127.071373,서울과학기술대입구
110000062,37.62661,127.072314,공릉역4번출구
110000002,37.62311604,127.0736212,공릉시장
110000004,37.61942533,127.074841,태릉입구역3번출구
106000007,37.61470265,127.076404,극동늘푸른아파트
106000009,37.6125567,127.0771199,묵동삼거리.먹골역
106000325,37.60893655,127.0778547,먹골역5번출구
106000011,37.606957,127.07826,한국전력동대문중랑지사
106000013,37.60264857,127.0791563,지하철7호선중화역
106000015,37.59884151,127.0798617,국민은행중화동지점
106000005,37.59400834,127.0760312,중랑역.동부시장
105000009,37.59175755,127.0676665,중랑교
105000011,37.589692,127.060685,삼육서울병원
105000013,37.588707,127.056888,시조사삼거리
105000014,37.58644477,127.0520133,떡전교사거리.동대문노인복지관
105000478,37.58278,127.048395,청량리미주아파트.동대문세무서
105000015,37.58040251,127.0454307,청량리역환승센타
105000480,37.578798,127.040598,청량리.청과물도매시장
105000481,37.57823385,127.0365057,제기동역.서울약령시
105000483,37.57717239,127.028236,용두동사거리.한국의류시험연구원
105000485,37.5758268,127.0238433,신설동역
100000190,37.57241749,127.0065911,종로중부새마을금고
101000074,37.56735414,127.0083555,동대문역사문화공원
101000071,37.56505283,127.0072097,광희동
101000102,37.56353,127.003375,퇴계로6가
101000104,37.56278042,126.9997252,퇴계로5가
101000057,37.56587574,126.9853903,을지로입구.로얄호텔
101000060,37.566072,126.98867,을지로2가.파인에비뉴
101000062,37.56612052,126.9913276,을지로3가
101000064,37.56640104,126.9968473,을지로4가.베스트웨스턴국도
101000067,37.56662004,127.001115,을지로5가.중부시장
101000070,37.566173,127.006233,을지로6가.국립중앙의료원
101000075,37.567483,127.00917,동대문역사문화공원
105000486,37.57615004,127.0250446,신설동역
105000484,37.57753206,127.0299882,용두동사거리
105000482,37.578144,127.037779,제기동역.서울약령시
105000488,37.57895216,127.0418951,청량리수산시장
105000447,37.580223,127.045748,청량리역환승센터
105000030,37.58460747,127.0508977,서울성심병원
105000033,37.587663,127.055203,휘경동입구
105000012,37.59,127.061955,삼육서울병원
105000010,37.591426,127.066835,중랑교
106000006,37.593613,127.074938,중랑역.동부시장
106000016,37.59907622,127.0801695,중화동한신아파트
106000014,37.60284415,127.0794498,지하철7호선중화역
106000012,37.606223,127.078747,한국전력동대문중랑지사
106000326,37.60936435,127.0781825,먹골역4번출구
106000010,37.613832,127.077084,먹골역.묵동자이아파트
106000008,37.61527027,127.0765886,묵동자이.신도브래뉴아파트
110000003,37.6195891,127.0752003,태릉입구역4번출구
110000001,37.62274084,127.0741782,공릉시장
110000061,37.626687,127.072703,공릉역1번출구
110000059,37.6284741,127.0718013,서울과학기술대입구
110000316,37.635092,127.068822,하계미성아파트
110000315,37.637387,127.067785,하계역
110000273,37.639748,127.066741,서울시립북서울미술관
110000272,37.64322,127.065089,중계역
110000085,37.65744685,127.0599659,도봉면허시험장
110000083,37.66036677,127.0591136,상계주공7단지
110000088,37.660576,127.062616,상계주공7단지.광림교회앞
110000694,37.65964199,127.0641071,7단지영업소
